,Date,State/UnionTerritory,Cured,Deaths,Confirmed
5649,27/08/20,Uttar Pradesh,148562,3149,203028
5650,27/08/20,West Bengal,117857,2964,147775
5651,28/08/20,Andaman and Nicobar Islands,2374,42,3018
5652,28/08/20,Andhra Pradesh,295248,3633,393090
5653,28/08/20,Arunachal Pradesh,2621,5,3633
5654,28/08/20,Assam,79307,278,98807
5655,28/08/20,Bihar,109175,538,128780
5656,28/08/20,Chandigarh,1977,43,3564
5657,28/08/20,Chhattisgarh,14607,245,25988
5658,28/08/20,Daman & Diu,1916,2,2266
5659,28/08/20,Delhi,150027,4369,167604
5660,28/08/20,Goa,11867,171,15483
5661,28/08/20,Gujarat,73475,2962,91179
5662,28/08/20,Haryana,48690,646,59298
5663,28/08/20,Himachal Pradesh,4008,33,5501
5664,28/08/20,Jammu and Kashmir,26721,671,35135
5665,28/08/20,Jharkhand,22927,373,34396
5666,28/08/20,Karnataka,219554,5232,309792
5667,28/08/20,Kerala,43757,267,66761
5668,28/08/20,Ladakh,1640,27,2492
5669,28/08/20,Madhya Pradesh,44453,1306,58181
5670,28/08/20,Maharashtra,531563,23444,733568
5671,28/08/20,Manipur,3957,25,5725
5672,28/08/20,Meghalaya,899,8,2129
5673,28/08/20,Mizoram,500,0,974
5674,28/08/20,Nagaland,2735,9,3784
5675,28/08/20,Odisha,65323,448,90986
5676,28/08/20,Puducherry,7761,190,12434
5677,28/08/20,Punjab,30972,1256,47836
5678,28/08/20,Rajasthan,60585,1005,76015
5679,28/08/20,Sikkim,1151,3,1542
5680,28/08/20,Tamil Nadu,343930,6948,403242
5681,28/08/20,Telangana,87675,799,117415
5682,28/08/20,Tripura,6839,89,10414
5683,28/08/20,Uttarakhand,11775,228,17277
5684,28/08/20,Uttar Pradesh,152893,3217,208419
5685,28/08/20,West Bengal,121046,3017,150772
5686,29/08/20,Andaman and Nicobar Islands,2444,42,3050
5687,29/08/20,Andhra Pradesh,303711,3714,403616
5688,29/08/20,Arunachal Pradesh,2709,5,3745
5689,29/08/20,Assam,81070,286,101367
5690,29/08/20,Bihar,112452,558,131057
5691,29/08/20,Chandigarh,2107,45,3724
5692,29/08/20,Chhattisgarh,15109,251,27233
5693,29/08/20,Daman & Diu,1960,2,2290
5694,29/08/20,Delhi,151473,4389,169412
5695,29/08/20,Goa,12296,175,16006
5696,29/08/20,Gujarat,74525,2976,92452
5697,29/08/20,Haryana,49710,661,60596
5698,29/08/20,Himachal Pradesh,4149,33,5637
5699,29/08/20,Jammu and Kashmir,27372,678,35831
5700,29/08/20,Jharkhand,23850,381,35321
5701,29/08/20,Karnataka,227018,5368,318752
5702,29/08/20,Kerala,45854,274,69304
5703,29/08/20,Ladakh,1714,28,2540
5704,29/08/20,Madhya Pradesh,45396,1323,59433
5705,29/08/20,Maharashtra,543170,23775,747995
5706,29/08/20,Manipur,4057,27,5843
5707,29/08/20,Meghalaya,958,10,2240
5708,29/08/20,Mizoram,509,0,1003
5709,29/08/20,Nagaland,2850,9,3805
5710,29/08/20,Odisha,67826,456,94668
5711,29/08/20,Puducherry,8080,199,13024
5712,29/08/20,Punjab,33008,1307,49378
5713,29/08/20,Rajasthan,62033,1017,77370
5714,29/08/20,Sikkim,1184,3,1576
5715,29/08/20,Tamil Nadu,349682,7050,409238
5716,29/08/20,Telangana,89350,808,120166
5717,29/08/20,Tripura,7037,94,10857
5718,29/08/20,Uttarakhand,12124,239,17865
5719,29/08/20,Uttar Pradesh,157879,3294,213824
5720,29/08/20,West Bengal,124332,3073,153754
5721,30/08/20,Andaman and Nicobar Islands,2519,44,3081
5722,30/08/20,Andhra Pradesh,312687,3796,414164
5723,30/08/20,Arunachal Pradesh,2754,5,3877
5724,30/08/20,Assam,82510,289,103794
5725,30/08/20,Bihar,114772,561,133003
5726,30/08/20,Chandigarh,2248,45,3985
5727,30/08/20,Chhattisgarh,15818,262,28746
5728,30/08/20,Daman & Diu,1998,2,2306
5729,30/08/20,Delhi,152922,4404,171366
5730,30/08/20,Goa,12729,178,16553
5731,30/08/20,Gujarat,75636,2989,93734
5732,30/08/20,Haryana,50711,670,61987
5733,30/08/20,Himachal Pradesh,4308,34,5781
5734,30/08/20,Jammu and Kashmir,28020,685,36377
5735,30/08/20,Jharkhand,25103,397,36857
5736,30/08/20,Karnataka,235128,5483,327076
5737,30/08/20,Kerala,48079,280,71701
5738,30/08/20,Ladakh,1745,32,2603
5739,30/08/20,Madhya Pradesh,46413,1345,60875
5740,30/08/20,Maharashtra,554711,24103,764281
5741,30/08/20,Manipur,4186,28,5960
5742,30/08/20,Meghalaya,1035,10,2283
5743,30/08/20,Mizoram,584,0,1008
5744,30/08/20,Nagaland,2917,9,3851
5745,30/08/20,Odisha,70714,470,97920
5746,30/08/20,Puducherry,8511,211,13556
5747,30/08/20,Punjab,34091,1348,50848
5748,30/08/20,Rajasthan,62971,1030,78777
5749,30/08/20,Sikkim,1195,3,1602
5750,30/08/20,Tamil Nadu,355727,7137,415590
5751,30/08/20,Telangana,90988,818,123090
5752,30/08/20,Tripura,7232,98,11307
5753,30/08/20,Uttarakhand,12586,250,18571
5754,30/08/20,Uttar Pradesh,162741,3356,219457
5755,30/08/20,West Bengal,127644,3126,156766
5756,31/08/20,Andaman and Nicobar Islands,2586,45,3104
5757,31/08/20,Andhra Pradesh,321754,3884,424767
5758,31/08/20,Arunachal Pradesh,2822,7,4034
5759,31/08/20,Assam,83927,296,105774
5760,31/08/20,Bihar,117124,578,135035
5761,31/08/20,Chandigarh,2296,52,4155
5762,31/08/20,Chhattisgarh,16303,269,30092
5763,31/08/20,Daman & Diu,2042,2,2340
5764,31/08/20,Delhi,154171,4426,173390
5765,31/08/20,Goa,13186,183,17004
5766,31/08/20,Gujarat,76731,3006,95009
5767,31/08/20,Haryana,51620,682,63282
5768,31/08/20,Himachal Pradesh,4450,35,5945
5769,31/08/20,Jammu and Kashmir,28510,694,37163
5770,31/08/20,Jharkhand,26448,410,38435
5771,31/08/20,Karnataka,242229,5589,335928
5772,31/08/20,Kerala,49849,287,73855
5773,31/08/20,Ladakh,1757,34,2638
5774,31/08/20,Madhya Pradesh,47467,1374,62433
5775,31/08/20,Maharashtra,562401,24399,780689
5776,31/08/20,Manipur,4239,28,6112
5777,31/08/20,Meghalaya,1049,10,2343
5778,31/08/20,Mizoram,589,0,1011
5779,31/08/20,Nagaland,3026,9,3922
5780,31/08/20,Odisha,73233,482,100934
5781,31/08/20,Puducherry,8968,221,14127
5782,31/08/20,Punjab,35747,1404,52526
5783,31/08/20,Rajasthan,65093,1043,80227
5784,31/08/20,Sikkim,1220,3,1627
5785,31/08/20,Tamil Nadu,362133,7231,422085
5786,31/08/20,Telangana,92837,827,124963
5787,31/08/20,Tripura,7433,103,11644
5788,31/08/20,Uttarakhand,13066,257,19235
5789,31/08/20,Uttar Pradesh,167543,3423,225632
5790,31/08/20,West Bengal,130952,3176,159785
5791,01/09/20,Andaman and Nicobar Islands,2647,46,3132
5792,01/09/20,Andhra Pradesh,330526,3969,434771
5793,01/09/20,Arunachal Pradesh,2885,7,4112
5794,01/09/20,Assam,85461,306,109040
5795,01/09/20,Bihar,119540,582,136457
5796,01/09/20,Chandigarh,2431,56,4346
5797,01/09/20,Chhattisgarh,16989,277,31503
5798,01/09/20,Daman & Diu,2081,2,2367
5799,01/09/20,Delhi,155678,4444,174748
5800,01/09/20,Goa,13577,192,17418
5801,01/09/20,Gujarat,77756,3020,96300
5802,01/09/20,Haryana,52672,689,64732
5803,01/09/20,Himachal Pradesh,4515,38,6116
5804,01/09/20,Jammu and Kashmir,29015,703,37698
5805,01/09/20,Jharkhand,27143,417,41656
5806,01/09/20,Karnataka,249467,5702,342423
5807,01/09/20,Kerala,51538,294,75385
5808,01/09/20,Ladakh,1874,34,2681
5809,01/09/20,Madhya Pradesh,48657,1394,63965
5810,01/09/20,Maharashtra,573559,24583,792541
5811,01/09/20,Manipur,4330,28,6252
5812,01/09/20,Meghalaya,1162,10,2368
5813,01/09/20,Mizoram,591,0,1011
5814,01/09/20,Nagaland,3067,9,3950
5815,01/09/20,Odisha,77286,492,103536
5816,01/09/20,Puducherry,9334,228,14411
5817,01/09/20,Punjab,37027,1453,53992
5818,01/09/20,Rajasthan,66812,1056,81693
5819,01/09/20,Sikkim,1225,3,1652
5820,01/09/20,Tamil Nadu,368141,7322,428041
5821,01/09/20,Telangana,95162,836,127697
5822,01/09/20,Tripura,7674,113,12153
5823,01/09/20,Uttarakhand,13650,269,19827
5824,01/09/20,Uttar Pradesh,172140,3486,230414
5825,01/09/20,West Bengal,134270,3228,162778
5826,02/09/20,Andaman and Nicobar Islands,2714,46,3160
5827,02/09/20,Andhra Pradesh,339876,4053,445139
5828,02/09/20,Arunachal Pradesh,2979,7,4212
5829,02/09/20,Assam,86895,315,111724
5830,02/09/20,Bihar,121560,621,138349
5831,02/09/20,Chandigarh,2551,57,4550
5832,02/09/20,Chhattisgarh,17567,287,33387
5833,02/09/20,Daman & Diu,2122,2,2386
5834,02/09/20,Delhi,156728,4462,177060
5835,02/09/20,Goa,13850,194,18006
5836,02/09/20,Gujarat,78887,3034,97629
5837,02/09/20,Haryana,53835,706,66426
5838,02/09/20,Himachal Pradesh,4688,40,6255
5839,02/09/20,Jammu and Kashmir,29484,717,38223
5840,02/09/20,Jharkhand,28149,428,43833
5841,02/09/20,Karnataka,254626,5837,351481
5842,02/09/20,Kerala,53649,298,76525
5843,02/09/20,Ladakh,1978,35,2733
5844,02/09/20,Madhya Pradesh,49992,1426,65490
5845,02/09/20,Maharashtra,584537,24903,808306
5846,02/09/20,Manipur,4450,29,6382
5847,02/09/20,Meghalaya,1235,12,2440
5848,02/09/20,Mizoram,612,0,1020
5849,02/09/20,Nagaland,3201,9,4003
5850,02/09/20,Odisha,80770,503,106561
5851,02/09/20,Puducherry,9675,240,14766
5852,02/09/20,Punjab,38147,1512,55508
5853,02/09/20,Rajasthan,68124,1069,83163
5854,02/09/20,Sikkim,1237,4,1670
5855,02/09/20,Tamil Nadu,374172,7418,433969
5856,02/09/20,Telangana,97402,846,130589
5857,02/09/20,Tripura,7847,118,12702
5858,02/09/20,Uttarakhand,14076,280,20398
5859,02/09/20,Uttar Pradesh,176677,3542,235757
5860,02/09/20,West Bengal,137616,3283,165721
5861,03/09/20,Andaman and Nicobar Islands,2758,47,3186
5862,03/09/20,Andhra Pradesh,348330,4125,455531
5863,03/09/20,Arunachal Pradesh,3075,7,4360
5864,03/09/20,Assam,88729,323,115279
5865,03/09/20,Bihar,123794,646,141441
5866,03/09/20,Chandigarh,2670,59,4789
5867,03/09/20,Chhattisgarh,18220,299,35683
5868,03/09/20,Daman & Diu,2141,2,2435
5869,03/09/20,Delhi,158586,4481,179569
5870,03/09/20,Goa,14059,204,18642
5871,03/09/20,Gujarat,79929,3046,98888
5872,03/09/20,Haryana,54875,721,68218
5873,03/09/20,Himachal Pradesh,4760,43,6416
5874,03/09/20,Jammu and Kashmir,30079,732,38864
5875,03/09/20,Jharkhand,29747,438,44862
5876,03/09/20,Karnataka,260913,5950,361341
5877,03/09/20,Kerala,55778,305,78072
5878,03/09/20,Ladakh,2007,35,2785
5879,03/09/20,Madhya Pradesh,51124,1453,66914
5880,03/09/20,Maharashtra,598496,25195,825739
5881,03/09/20,Manipur,4607,29,6507
5882,03/09/20,Meghalaya,1318,13,2517
5883,03/09/20,Mizoram,661,0,1020
5884,03/09/20,Nagaland,3223,9,4017
5885,03/09/20,Odisha,84073,514,109780
5886,03/09/20,Puducherry,9968,253,15157
5887,03/09/20,Punjab,39742,1618,56989
5888,03/09/20,Rajasthan,70674,1081,84674
5889,03/09/20,Sikkim,1269,4,1704
5890,03/09/20,Tamil Nadu,380063,7516,439959
5891,03/09/20,Telangana,100013,856,133406
5892,03/09/20,Tripura,8033,126,13292
5893,03/09/20,Uttarakhand,14501,291,21234
5894,03/09/20,Uttar Pradesh,181364,3616,241439
5895,03/09/20,West Bengal,140913,3339,168697
5896,04/09/20,Andaman and Nicobar Islands,2823,48,3223
5897,04/09/20,Andhra Pradesh,358009,4200,465730
5898,04/09/20,Arunachal Pradesh,3167,7,4574
5899,04/09/20,Assam,90700,330,118333
5900,04/09/20,Bihar,124976,672,142967
5901,04/09/20,Chandigarh,2883,63,5065
5902,04/09/20,Chhattisgarh,18950,315,37967
5903,04/09/20,Daman & Diu,2154,2,2450
5904,04/09/20,Delhi,160114,4500,182306
5905,04/09/20,Goa,14361,212,19355
5906,04/09/20,Gujarat,81055,3062,100213
5907,04/09/20,Haryana,55889,740,70099
5908,04/09/20,Himachal Pradesh,4859,48,6615
5909,04/09/20,Jammu and Kashmir,30759,743,39943
5910,04/09/20,Jharkhand,30886,444,46480
5911,04/09/20,Karnataka,268035,6054,370206
5912,04/09/20,Kerala,57728,315,79625
5913,04/09/20,Ladakh,2039,35,2840
5914,04/09/20,Madhya Pradesh,52215,1483,68586
5915,04/09/20,Maharashtra,612484,25586,843844
5916,04/09/20,Manipur,4774,32,6609
5917,04/09/20,Meghalaya,1393,13,2626
5918,04/09/20,Mizoram,671,0,1040
5919,04/09/20,Nagaland,3324,9,4066
5920,04/09/20,Odisha,87351,522,113411
5921,04/09/20,Puducherry,10279,260,15581
5922,04/09/20,Punjab,41271,1690,58515
5923,04/09/20,Rajasthan,71220,1095,86227
5924,04/09/20,Sikkim,1304,4,1738
5925,04/09/20,Tamil Nadu,386173,7608,445851
5926,04/09/20,Telangana,102024,866,135884
5927,04/09/20,Tripura,8212,129,13816
5928,04/09/20,Uttarakhand,15009,300,22180
5929,04/09/20,Uttar Pradesh,185812,3691,247101
5930,04/09/20,West Bengal,144248,3394,171681
5931,05/09/20,Andaman and Nicobar Islands,2863,49,3257
5932,05/09/20,Andhra Pradesh,370163,4276,476506
5933,05/09/20,Arunachal Pradesh,3280,7,4775
5934,05/09/20,Assam,92720,345,121224
5935,05/09/20,Bihar,126371,701,144104
5936,05/09/20,Chandigarh,3105,68,5268
5937,05/09/20,Chhattisgarh,19625,337,40634
5938,05/09/20,Daman & Diu,2180,2,2467
5939,05/09/20,Delhi,161865,4513,185220
5940,05/09/20,Goa,14747,220,19863
5941,05/09/20,Gujarat,82273,3076,101533
5942,05/09/20,Haryana,57171,759,71983
5943,05/09/20,Himachal Pradesh,4965,50,6830
5944,05/09/20,Jammu and Kashmir,31435,755,40990
5945,05/09/20,Jharkhand,32043,447,48039
5946,05/09/20,Karnataka,274196,6170,379486
5947,05/09/20,Kerala,60444,326,82104
5948,05/09/20,Ladakh,2085,35,2935
5949,05/09/20,Madhya Pradesh,53257,1513,70244
5950,05/09/20,Maharashtra,625773,25964,863062
5951,05/09/20,Manipur,4899,35,6699
5952,05/09/20,Meghalaya,1468,14,2734
5953,05/09/20,Mizoram,683,0,1046
5954,05/09/20,Nagaland,3361,10,4107
5955,05/09/20,Odisha,90331,531,116678
5956,05/09/20,Puducherry,10674,280,16164
5957,05/09/20,Punjab,42543,1739,60013
5958,05/09/20,Rajasthan,71899,1108,87797
5959,05/09/20,Sikkim,1329,5,1843
5960,05/09/20,Tamil Nadu,392507,7687,451827
5961,05/09/20,Telangana,104603,877,138395
5962,05/09/20,Tripura,8483,136,14507
5963,05/09/20,Uttarakhand,15511,312,23011
5964,05/09/20,Uttar Pradesh,190818,3762,253175
5965,05/09/20,West Bengal,147553,3452,174659
5966,06/09/20,Andaman and Nicobar Islands,2904,50,3292
5967,06/09/20,Andhra Pradesh,382104,4347,487331
5968,06/09/20,Arunachal Pradesh,3381,8,4914
5969,06/09/20,Assam,95063,352,123922
5970,06/09/20,Bihar,128503,735,145832
5971,06/09/20,Chandigarh,3290,69,5502
5972,06/09/20,Chhattisgarh,20487,356,43163
5973,06/09/20,Daman & Diu,2234,2,2537
5974,06/09/20,Delhi,163785,4538,188193
5975,06/09/20,Goa,15281,229,20455
5976,06/09/20,Gujarat,83419,3091,102844
5977,06/09/20,Haryana,58580,781,74272
5978,06/09/20,Himachal Pradesh,4986,54,7018
5979,06/09/20,Jammu and Kashmir,31924,770,42241
5980,06/09/20,Jharkhand,34330,462,49797
5981,06/09/20,Karnataka,283298,6298,389232
5982,06/09/20,Kerala,62555,337,84759
5983,06/09/20,Ladakh,2127,35,2996
5984,06/09/20,Madhya Pradesh,54649,1543,71880
5985,06/09/20,Maharashtra,636574,26276,883862
5986,06/09/20,Manipur,4975,36,6883
5987,06/09/20,Meghalaya,1527,15,2916
5988,06/09/20,Mizoram,718,0,1062
5989,06/09/20,Nagaland,3392,10,4128
5990,06/09/20,Odisha,93774,538,120221
5991,06/09/20,Puducherry,11107,298,16566
5992,06/09/20,Punjab,43849,1808,61527
5993,06/09/20,Rajasthan,73245,1122,89363
5994,06/09/20,Sikkim,1347,5,1901
5995,06/09/20,Tamil Nadu,398366,7748,457697
5996,06/09/20,Telangana,107530,886,140969
5997,06/09/20,Tripura,8745,144,15109
5998,06/09/20,Uttarakhand,16056,330,23961
5999,06/09/20,Uttar Pradesh,195959,3843,259765
6000,06/09/20,West Bengal,150801,3510,177701
6001,07/09/20,Andaman and Nicobar Islands,2951,50,3332
6002,07/09/20,Andhra Pradesh,394019,4417,498125
6003,07/09/20,Arunachal Pradesh,3472,8,5000
6004,07/09/20,Assam,96826,360,125459
6005,07/09/20,Bihar,130485,750,147661
6006,07/09/20,Chandigarh,3439,71,5763
6007,07/09/20,Chhattisgarh,21198,380,45263
6008,07/09/20,Daman & Diu,2271,2,2575
6009,07/09/20,Delhi,165973,4567,191449
6010,07/09/20,Goa,15839,236,20829
6011,07/09/20,Gujarat,84631,3105,104179
6012,07/09/20,Haryana,60051,806,76549
6013,07/09/20,Himachal Pradesh,5184,55,7415
6014,07/09/20,Jammu and Kashmir,32327,784,43557
6015,07/09/20,Jharkhand,36184,469,51063
6016,07/09/20,Karnataka,292873,6393,398551
6017,07/09/20,Kerala,64751,347,87841
6018,07/09/20,Ladakh,2151,35,3036
6019,07/09/20,Madhya Pradesh,55887,1572,73574
6020,07/09/20,Maharashtra,644400,26604,907212
6021,07/09/20,Manipur,5164,38,7022
6022,07/09/20,Meghalaya,1556,16,3005
6023,07/09/20,Mizoram,734,0,1114
6024,07/09/20,Nagaland,3511,10,4178
6025,07/09/20,Odisha,96364,546,124031
6026,07/09/20,Puducherry,11632,314,17032
6027,07/09/20,Punjab,45455,1862,63473
6028,07/09/20,Rajasthan,74861,1137,90956
6029,07/09/20,Sikkim,1371,5,1910
6030,07/09/20,Tamil Nadu,404186,7836,463480
6031,07/09/20,Telangana,110241,895,142771
6032,07/09/20,Tripura,9048,149,15508
6033,07/09/20,Uttarakhand,16648,341,24629
6034,07/09/20,Uttar Pradesh,200738,3920,266283
6035,07/09/20,West Bengal,154008,3562,180788
6036,08/09/20,Andaman and Nicobar Islands,2997,50,3359
6037,08/09/20,Andhra Pradesh,404074,4487,506493
6038,08/09/20,Arunachal Pradesh,3596,8,5180
6039,08/09/20,Assam,99076,370,128244
6040,08/09/20,Bihar,132145,761,149027
6041,08/09/20,Chandigarh,3734,74,5995
6042,08/09/20,Chhattisgarh,22177,395,47280
6043,08/09/20,Daman & Diu,2291,2,2590
6044,08/09/20,Delhi,168384,4599,193526
6045,08/09/20,Goa,16427,245,21173
6046,08/09/20,Gujarat,85907,3120,105509
6047,08/09/20,Haryana,61611,829,78773
6048,08/09/20,Himachal Pradesh,5370,56,7660
6049,08/09/20,Jammu and Kashmir,32760,801,44570
6050,08/09/20,Jharkhand,37550,482,52620
6051,08/09/20,Karnataka,300770,6534,404324
6052,08/09/20,Kerala,66997,359,89489
6053,08/09/20,Ladakh,2211,35,3064
6054,08/09/20,Madhya Pradesh,56909,1589,75459
6055,08/09/20,Maharashtra,659322,27027,923641
6056,08/09/20,Manipur,5358,38,7106
6057,08/09/20,Meghalaya,1560,17,3034
6058,08/09/20,Mizoram,735,0,1114
6059,08/09/20,Nagaland,3685,10,4220
6060,08/09/20,Odisha,99398,556,127892
6061,08/09/20,Puducherry,12135,325,17316
6062,08/09/20,Punjab,47020,1923,65583
6063,08/09/20,Rajasthan,76427,1151,92536
6064,08/09/20,Sikkim,1396,5,1939
6065,08/09/20,Tamil Nadu,410116,7925,469256
6066,08/09/20,Telangana,112587,906,145163
6067,08/09/20,Tripura,9342,152,16135
6068,08/09/20,Uttarakhand,17123,348,25436
6069,08/09/20,Uttar Pradesh,205731,3976,271851
6070,08/09/20,West Bengal,157029,3620,183865
6071,09/09/20,Andaman and Nicobar Islands,3035,50,3392
6072,09/09/20,Andhra Pradesh,415765,4560,517094
6073,09/09/20,Arunachal Pradesh,3723,9,5402
6074,09/09/20,Assam,101239,378,130823
6075,09/09/20,Bihar,134391,765,150502
6076,09/09/20,Chandigarh,3960,78,6372
6077,09/09/20,Chhattisgarh,22792,407,50114
6078,09/09/20,Daman & Diu,2321,2,2617
6079,09/09/20,Delhi,170140,4618,197135
6080,09/09/20,Goa,16875,256,21630
6081,09/09/20,Gujarat,87352,3133,106804
6082,09/09/20,Haryana,63315,854,81059
6083,09/09/20,Himachal Pradesh,5445,60,7831
6084,09/09/20,Jammu and Kashmir,33251,815,45925
6085,09/09/20,Jharkhand,39362,496,55296
6086,09/09/20,Karnataka,308573,6680,412190
6087,09/09/20,Kerala,68863,372,92515
6088,09/09/20,Ladakh,2211,35,3102
6089,09/09/20,Madhya Pradesh,58509,1609,77323
6090,09/09/20,Maharashtra,672556,27407,943772
6091,09/09/20,Manipur,5480,39,7202
6092,09/09/20,Meghalaya,1716,17,3076
6093,09/09/20,Mizoram,745,0,1123
6094,09/09/20,Nagaland,3739,10,4245
6095,09/09/20,Odisha,102185,569,131382
6096,09/09/20,Puducherry,12581,337,17749
6097,09/09/20,Punjab,49327,1990,67547
6098,09/09/20,Rajasthan,77872,1164,94126
6099,09/09/20,Sikkim,1413,7,1958
6100,09/09/20,Tamil Nadu,416715,8012,474940
6101,09/09/20,Telangana,115072,916,147642
6102,09/09/20,Tripura,9653,161,16717
6103,09/09/20,Uttarakhand,17473,360,26094
6104,09/09/20,Uttar Pradesh,211170,4047,278473
6105,09/09/20,West Bengal,160025,3677,186956
6106,10/09/20,Andaman and Nicobar Islands,3078,51,3426
6107,10/09/20,Andhra Pradesh,425607,4634,527512
6108,10/09/20,Arunachal Pradesh,3906,9,5545
6109,10/09/20,Assam,103504,396,133066
6110,10/09/20,Bihar,135791,775,152192
6111,10/09/20,Chandigarh,4140,80,6704
6112,10/09/20,Chhattisgarh,24414,477,52932
6113,10/09/20,Daman & Diu,2346,2,2643
6114,10/09/20,Delhi,172763,4638,201174
6115,10/09/20,Goa,17156,262,22251
6116,10/09/20,Gujarat,88688,3149,108133
6117,10/09/20,Haryana,65143,882,83353
6118,10/09/20,Himachal Pradesh,5597,63,8147
6119,10/09/20,Jammu and Kashmir,33871,832,47542
6120,10/09/20,Jharkhand,40659,512,56897
6121,10/09/20,Karnataka,315433,6808,421730
6122,10/09/20,Kerala,70917,384,95917
6123,10/09/20,Ladakh,2329,35,3142
6124,10/09/20,Madhya Pradesh,59850,1640,79192
6125,10/09/20,Maharashtra,686462,27787,967349
6126,10/09/20,Manipur,5548,40,7362
6127,10/09/20,Meghalaya,1823,19,3197
6128,10/09/20,Mizoram,750,0,1192
6129,10/09/20,Nagaland,3787,10,4375
6130,10/09/20,Odisha,105295,580,135130
6131,10/09/20,Puducherry,12967,347,18084
6132,10/09/20,Punjab,50558,2061,69684
6133,10/09/20,Rajasthan,79450,1178,95736
6134,10/09/20,Sikkim,1429,7,1989
6135,10/09/20,Tamil Nadu,423231,8090,480524
6136,10/09/20,Telangana,117143,927,150176
6137,10/09/20,Tripura,9993,173,17252
6138,10/09/20,Uttarakhand,18262,372,27211
6139,10/09/20,Uttar Pradesh,216901,4112,285041
6140,10/09/20,West Bengal,162992,3730,190063
6141,11/09/20,Andaman and Nicobar Islands,3121,51,3465
6142,11/09/20,Andhra Pradesh,435647,4702,537687
6143,11/09/20,Arunachal Pradesh,4005,9,5672
6144,11/09/20,Assam,105701,414,135805
6145,11/09/20,Bihar,137544,785,153568
6146,11/09/20,Chandigarh,4331,83,6987
6147,11/09/20,Chhattisgarh,25855,493,55680
6148,11/09/20,Daman & Diu,2375,2,2671
6149,11/09/20,Delhi,175400,4666,205482
6150,11/09/20,Goa,17592,268,22890
6151,11/09/20,Gujarat,90103,3164,109465
6152,11/09/20,Haryana,66705,907,85944
6153,11/09/20,Himachal Pradesh,5677,66,8466
6154,11/09/20,Jammu and Kashmir,34215,845,49134
6155,11/09/20,Jharkhand,42115,517,58079
6156,11/09/20,Karnataka,322454,6937,430947
6157,11/09/20,Kerala,72578,396,99266
6158,11/09/20,Ladakh,2366,36,3177
6159,11/09/20,Madhya Pradesh,61285,1661,81379
6160,11/09/20,Maharashtra,700715,28282,990795
6161,11/09/20,Manipur,5793,44,7470
6162,11/09/20,Meghalaya,1842,20,3296
6163,11/09/20,Mizoram,750,0,1333
6164,11/09/20,Nagaland,3792,10,4636
6165,11/09/20,Odisha,108001,591,139121
6166,11/09/20,Puducherry,13389,353,18536
6167,11/09/20,Punjab,51906,2149,72143
6168,11/09/20,Rajasthan,80482,1192,97376
6169,11/09/20,Sikkim,1470,7,2009
6170,11/09/20,Tamil Nadu,429416,8154,486052
6171,11/09/20,Telangana,119467,940,152602
6172,11/09/20,Tripura,10255,173,17811
6173,11/09/20,Uttarakhand,18783,377,28266
6174,11/09/20,Uttar Pradesh,221506,4206,292029
6175,11/09/20,West Bengal,166027,3771,193175
6176,12/09/20,Andaman and Nicobar Islands,3157,51,3494
6177,12/09/20,Andhra Pradesh,446716,4779,547686
6178,12/09/20,Arunachal Pradesh,4126,10,5825
6179,12/09/20,Assam,108329,430,138339
6180,12/09/20,Bihar,139458,797,155445
6181,12/09/20,Chandigarh,4600,86,7292
6182,12/09/20,Chhattisgarh,27123,519,58643
6183,12/09/20,Daman & Diu,2413,2,2695
6184,12/09/20,Delhi,178154,4687,209748
6185,12/09/20,Goa,18065,276,23445
6186,12/09/20,Gujarat,91343,3180,110809
6187,12/09/20,Haryana,68525,932,88332
6188,12/09/20,Himachal Pradesh,5839,71,8784
6189,12/09/20,Jammu and Kashmir,34689,854,50712
6190,12/09/20,Jharkhand,43328,532,59040
6191,12/09/20,Karnataka,334999,7067,440411
6192,12/09/20,Kerala,73900,410,102254
6193,12/09/20,Ladakh,2387,38,3228
6194,12/09/20,Madhya Pradesh,62936,1691,83619
6195,12/09/20,Maharashtra,715023,28724,1015681
6196,12/09/20,Manipur,6002,44,7579
6197,12/09/20,Meghalaya,1889,24,3447
6198,12/09/20,Mizoram,790,0,1379
6199,12/09/20,Nagaland,3802,10,4946
6200,12/09/20,Odisha,112062,605,143117
6201,12/09/20,Puducherry,13783,365,19026
6202,12/09/20,Punjab,53308,2212,74616
6203,12/09/20,Rajasthan,81970,1207,99036
6204,12/09/20,Sikkim,1486,8,2026
6205,12/09/20,Tamil Nadu,435422,8231,491571
6206,12/09/20,Telangana,121925,950,154880
6207,12/09/20,Tripura,10734,182,18281
6208,12/09/20,Uttarakhand,19428,388,29221
6209,12/09/20,Uttar Pradesh,227442,4282,299045
6210,12/09/20,West Bengal,169043,3828,196332
6211,13/09/20,Andaman and Nicobar Islands,3202,51,3521
6212,13/09/20,Andhra Pradesh,457008,4846,557587
6213,13/09/20,Arunachal Pradesh,4253,10,5975
6214,13/09/20,Assam,110885,453,140471
6215,13/09/20,Bihar,141499,808,156703
6216,13/09/20,Chandigarh,4864,92,7542
6217,13/09/20,Chhattisgarh,27978,539,61763
6218,13/09/20,Daman & Diu,2444,2,2725
6219,13/09/20,Delhi,181295,4715,214069
6220,13/09/20,Goa,18576,286,24185
6221,13/09/20,Gujarat,92678,3195,112174
6222,13/09/20,Haryana,70713,956,91115
